[2025-10-19 08:02:25:718] [8:02:25] 正在启动游戏客户端控制器...
[2025-10-19 08:02:25:723] [8:02:25] 游戏控制台启动完成...

[2025-10-19 08:02:37:726] [8:02:37] 正在启动数据库服务器...
[2025-10-19 08:02:39:799] [8:02:39] 数据库服务器启动完成...

[2025-10-19 08:02:40:346] [8:02:40] 正在启动游戏主程序...

[2025-10-19 08:02:49:887] [8:02:49] 游戏主程序启动完成...

[2025-10-19 08:02:50:213] [8:02:50] 正在启动游戏网关[7001]...
[2025-10-19 08:02:50:217] [8:02:50] 游戏网关启动完成[7001]...
[2025-10-19 08:02:50:534] [8:02:50] 正在启动登录网关[7000]...

[2025-10-19 09:23:30:612] [9:23:30] 正在启动游戏客户端控制器...
[2025-10-19 09:23:30:614] [9:23:30] 游戏控制台启动完成...

[2025-10-19 09:23:36:199] [9:23:36] 正在启动数据库服务器...
[2025-10-19 09:23:38:277] [9:23:38] 数据库服务器启动完成...
[2025-10-19 09:23:39:256] [9:23:39] 正在启动游戏主程序...

[2025-10-19 09:23:48:340] [9:23:48] 游戏主程序启动完成...
[2025-10-19 09:23:48:772] [9:23:48] 正在启动游戏网关[7001]...
[2025-10-19 09:23:48:779] [9:23:48] 游戏网关启动完成[7001]...
[2025-10-19 09:23:49:096] [9:23:49] 正在启动登录网关[7000]...

[2025-10-19 11:10:28:131] [11:10:28] 游戏引擎服务器心跳中断，已被重新启动...
[2025-10-19 11:10:28:971] [11:10:28] RunGate(657776, 7001) Connect Fail

[2025-10-22 04:00:55:520] [4:00:55] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:00:57:497] [4:00:57] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:00:59:458] [4:00:59] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:01:01:533] [4:01:01] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:03:527] [4:01:03] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:01:05:603] [4:01:05] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:07:568] [4:01:07] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:09:540] [4:01:09] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:01:11:614] [4:01:11] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:13:585] [4:01:13] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:01:15:668] [4:01:15] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:17:632] [4:01:17] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:19:704] [4:01:19] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:01:21:682] [4:01:21] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:23:645] [4:01:23] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:01:25:730] [4:01:25] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:27:693] [4:01:27] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:29:780] [4:01:29] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:01:31:741] [4:01:31] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:33:822] [4:01:33] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:01:35:790] [4:01:35] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:37:768] [4:01:37] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:39:853] [4:01:39] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:01:41:825] [4:01:41] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:43:896] [4:01:43] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:01:45:869] [4:01:45] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:47:835] [4:01:47] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:49:912] [4:01:49] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:01:51:890] [4:01:51] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:53:964] [4:01:53] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:01:55:922] [4:01:55] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:58:006] [4:01:57] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:01:59:971] [4:01:59] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:02:01:965] [4:02:01] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:02:04:038] [4:02:03] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:02:06:005] [4:02:05] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:02:08:089] [4:02:07] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:02:10:061] [4:02:10] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:02:12:024] [4:02:12] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:02:14:095] [4:02:14] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:02:16:069] [4:02:16] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:02:18:154] [4:02:18] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:02:20:114] [4:02:20] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:02:22:199] [4:02:22] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:02:24:163] [4:02:24] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:02:26:137] [4:02:26] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:02:28:209] [4:02:28] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:02:30:176] [4:02:30] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:02:32:264] [4:02:32] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:02:34:233] [4:02:34] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:02:36:303] [4:02:36] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:02:38:266] [4:02:38] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:02:40:355] [4:02:40] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:02:42:320] [4:02:42] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:02:44:288] [4:02:44] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:02:46:362] [4:02:46] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:02:48:346] [4:02:48] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:02:50:434] [4:02:50] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:02:52:398] [4:02:52] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:02:54:389] [4:02:54] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:02:56:460] [4:02:56] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:02:58:436] [4:02:58] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:03:00:503] [4:03:00] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:02:481] [4:03:02] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:04:442] [4:03:04] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:03:06:517] [4:03:06] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:08:507] [4:03:08] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:03:10:485] [4:03:10] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:12:572] [4:03:12] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:14:542] [4:03:14] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:03:16:611] [4:03:16] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:18:583] [4:03:18] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:03:20:658] [4:03:20] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:22:630] [4:03:22] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:24:608] [4:03:24] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:03:26:676] [4:03:26] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:28:643] [4:03:28] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:03:30:730] [4:03:30] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:32:692] [4:03:32] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:34:766] [4:03:34] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:03:36:747] [4:03:36] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:38:815] [4:03:38] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:03:40:811] [4:03:40] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:42:774] [4:03:42] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:44:847] [4:03:44] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:03:46:822] [4:03:46] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:48:894] [4:03:48] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:03:50:862] [4:03:50] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:52:860] [4:03:52] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:54:932] [4:03:54] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:03:56:893] [4:03:56] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:03:58:980] [4:03:58] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:04:00:939] [4:04:00] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:02:915] [4:04:02] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:04:988] [4:04:04] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:04:06:962] [4:04:06] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:09:041] [4:04:08] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:04:11:003] [4:04:10] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:12:987] [4:04:12] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:04:15:069] [4:04:15] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:17:031] [4:04:17] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:19:117] [4:04:19] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:04:21:079] [4:04:21] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:23:164] [4:04:23] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:04:25:133] [4:04:25] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:27:095] [4:04:27] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:29:184] [4:04:29] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:04:31:145] [4:04:31] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:33:244] [4:04:33] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:04:35:219] [4:04:35] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:37:178] [4:04:37] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:39:262] [4:04:39] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:04:41:223] [4:04:41] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:43:316] [4:04:43] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:04:45:273] [4:04:45] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:47:348] [4:04:47] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:49:322] [4:04:49] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:04:51:284] [4:04:51] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:53:367] [4:04:53] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:04:55:327] [4:04:55] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:57:413] [4:04:57] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:04:59:376] [4:04:59] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:05:01:462] [4:05:01] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:03:425] [4:05:03] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:05:05:401] [4:05:05] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:07:470] [4:05:07] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:09:453] [4:05:09] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:05:11:539] [4:05:11] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:13:516] [4:05:13] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:05:15:474] [4:05:15] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:17:562] [4:05:17] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:19:525] [4:05:19] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:05:21:601] [4:05:21] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:23:564] [4:05:23] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:05:25:652] [4:05:25] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:27:611] [4:05:27] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:29:592] [4:05:29] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:05:31:664] [4:05:31] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:33:628] [4:05:33] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:05:35:713] [4:05:35] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:37:673] [4:05:37] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:39:668] [4:05:39] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:05:41:747] [4:05:41] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:43:706] [4:05:43] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:05:45:782] [4:05:45] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:47:754] [4:05:47] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:49:735] [4:05:49] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:05:51:822] [4:05:51] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:53:791] [4:05:53] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:05:55:868] [4:05:55] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:57:830] [4:05:57] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:05:59:912] [4:05:59] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:06:01:877] [4:06:01] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:06:03:956] [4:06:03] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:06:05:934] [4:06:05] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:06:07:896] [4:06:07] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:06:09:971] [4:06:09] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:06:11:964] [4:06:11] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:06:14:037] [4:06:13] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:06:16:000] [4:06:15] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:06:17:973] [4:06:17] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:06:20:052] [4:06:19] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:06:22:024] [4:06:22] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:06:24:110] [4:06:24] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:06:26:071] [4:06:26] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:06:28:143] [4:06:28] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:06:30:121] [4:06:30] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:06:32:080] [4:06:32] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:06:34:169] [4:06:34] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:06:36:130] [4:06:36] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:06:38:215] [4:06:38] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:06:40:177] [4:06:40] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:06:42:252] [4:06:42] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:06:44:230] [4:06:44] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:06:46:200] [4:06:46] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:06:48:271] [4:06:48] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:06:50:247] [4:06:50] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:06:52:321] [4:06:52] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:06:54:297] [4:06:54] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:06:56:372] [4:06:56] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:06:58:338] [4:06:58] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:07:00:305] [4:07:00] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:02:377] [4:07:02] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:04:345] [4:07:04] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:07:06:427] [4:07:06] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:08:399] [4:07:08] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:07:10:481] [4:07:10] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:12:468] [4:07:12] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:14:429] [4:07:14] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:07:16:512] [4:07:16] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:18:472] [4:07:18] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:07:20:552] [4:07:20] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:22:523] [4:07:22] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:24:487] [4:07:24] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:07:26:572] [4:07:26] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:28:535] [4:07:28] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:07:30:623] [4:07:30] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:32:582] [4:07:32] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:34:659] [4:07:34] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:07:36:632] [4:07:36] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:38:605] [4:07:38] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:07:40:676] [4:07:40] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:42:652] [4:07:42] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:44:724] [4:07:44] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:07:46:695] [4:07:46] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:48:777] [4:07:48] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:07:50:741] [4:07:50] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:52:713] [4:07:52] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:54:786] [4:07:54] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:07:56:751] [4:07:56] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:07:58:829] [4:07:58] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:08:00:801] [4:08:00] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:02:793] [4:08:02] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:04:861] [4:08:04] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:08:06:836] [4:08:06] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:08:911] [4:08:08] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:08:10:881] [4:08:10] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:12:983] [4:08:12] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:14:949] [4:08:14] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:08:16:909] [4:08:16] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:18:987] [4:08:18] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:08:20:959] [4:08:20] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:23:046] [4:08:22] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:08:25:012] [4:08:24] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:26:970] [4:08:26] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:29:056] [4:08:28] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:08:31:023] [4:08:31] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:33:102] [4:08:33] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:08:35:076] [4:08:35] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:37:148] [4:08:37] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:39:114] [4:08:39] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:08:41:094] [4:08:41] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:43:179] [4:08:43] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:08:45:153] [4:08:45] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:47:224] [4:08:47] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:49:189] [4:08:49] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:08:51:276] [4:08:51] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:53:238] [4:08:53] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:08:55:232] [4:08:55] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:57:300] [4:08:57] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:08:59:268] [4:08:59] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:09:01:356] [4:09:01] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:03:316] [4:09:03] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:09:05:310] [4:09:05] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:07:382] [4:09:07] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:09:357] [4:09:09] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:09:11:429] [4:09:11] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:13:396] [4:09:13] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:09:15:365] [4:09:15] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:17:454] [4:09:17] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:19:415] [4:09:19] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:09:21:493] [4:09:21] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:23:457] [4:09:23] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:09:25:546] [4:09:25] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:27:509] [4:09:27] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:29:471] [4:09:29] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:09:31:559] [4:09:31] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:33:520] [4:09:33] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:09:35:609] [4:09:35] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:37:566] [4:09:37] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:39:563] [4:09:39] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:09:41:643] [4:09:41] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:43:615] [4:09:43] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:09:45:694] [4:09:45] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:47:660] [4:09:47] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:49:630] [4:09:49] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:09:51:734] [4:09:51] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:53:695] [4:09:53] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:09:55:772] [4:09:55] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:57:759] [4:09:57] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:09:59:735] [4:09:59] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:10:01:817] [4:10:01] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:10:03:784] [4:10:03] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:10:05:765] [4:10:05] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:10:07:833] [4:10:07] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:10:09:800] [4:10:09] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:10:11:881] [4:10:11] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:10:13:848] [4:10:13] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:10:15:935] [4:10:15] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:10:17:893] [4:10:17] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:10:19:874] [4:10:19] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:10:21:946] [4:10:21] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:10:23:917] [4:10:23] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:10:25:985] [4:10:25] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:10:27:962] [4:10:27] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:10:30:043] [4:10:29] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:10:32:002] [4:10:31] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:10:33:982] [4:10:33] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:10:36:055] [4:10:35] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:10:38:033] [4:10:38] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:10:40:100] [4:10:40] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:10:42:074] [4:10:42] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:10:44:144] [4:10:44] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:10:46:125] [4:10:46] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:10:48:086] [4:10:48] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:10:50:168] [4:10:50] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:10:52:132] [4:10:52] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:10:54:216] [4:10:54] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:10:56:173] [4:10:56] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:10:58:255] [4:10:58] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:11:00:222] [4:11:00] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:11:02:200] [4:11:02] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:11:04:266] [4:11:04] RunGate(3674264, 7001) Connect Fail

[2025-10-22 04:11:06:242] [4:11:06] RunGate(3674264, 7001) Connect Fail
[2025-10-22 04:11:08:315] [4:11:08] RunGate(3674264, 7001) Connect Fail

