file,section,line,denominator,item,category,conditional,if_cond,if_expr,callback
"第三大陆爆率.txt","通用大怪","1395","14988888","‖「谣影神靴」‖","有条件的爆","1","1","U225 > 2000",""
"第三大陆爆率.txt","通用大怪","1396","14988888","‖「太清流珠」‖","有条件的爆","1","1","U225 > 2000",""
"第三大陆爆率.txt","通用大怪","1425","188888","忘川渡魂","有条件的爆","1","1","U225 > 1000",""
"第三大陆爆率.txt","通用大怪","1429","5888","地狱火","难爆","0","0","",""
"第三大陆爆率.txt","通用大怪","1430","5888","破天魂","难爆","0","0","",""
"第三大陆爆率.txt","通用大怪","1431","25888","灭道焚天","难爆","0","0","",""
"第三大陆爆率.txt","通用大怪","1432","25888","镇狱封魔","难爆","0","0","",""
"第三大陆爆率.txt","通用大怪","1433","25888","破界诛邪","难爆","0","0","",""
"第三大陆爆率.txt","通用大怪","1434","513888","三生石影","难爆","0","0","",""
"第三大陆爆率.txt","通用大怪","1436","500","传说意志","一般","0","0","",""
"第三大陆爆率.txt","通用大怪","1437","150","斗笠之魄","一般","0","0","",""
"第三大陆爆率.txt","通用大怪","1438","500","酒仙秘籍","一般","0","0","",""
"第九大陆爆率.txt","通用","3","1","元宝[5]","好爆","0","0","",""
"第九大陆爆率.txt","通用","4","2","元宝[5]","好爆","0","0","",""
"第九大陆爆率.txt","通用","5","2","元宝[5]","好爆","0","0","",""
"第九大陆爆率.txt","通用","7","1","金币(小)","好爆","0","0","",""
"第九大陆爆率.txt","通用","8","10","金币(小)","好爆","0","0","",""
"第九大陆爆率.txt","通用","9","15","金币(小)","好爆","0","0","",""
"第九大陆爆率.txt","通用","10","45","金币(中)","好爆","0","0","",""
"第九大陆爆率.txt","通用","11","688","金币(大)","一般","0","0","",""
"第九大陆爆率.txt","通用","72","100","修为丹（小）","好爆","0","0","",""
"第九大陆爆率.txt","通用","73","1000","修为丹（大）","一般","0","0","",""
"第九大陆爆率.txt","通用","74","200","杀伐神石[小]|@bl_zyjhl5","有条件的爆","1","0","","bl_zyjhl5"
"第九大陆爆率.txt","通用","75","1555","杀伐神石[大]|@bl_zyjhl5","有条件的爆","1","0","","bl_zyjhl5"
"第九大陆爆率.txt","通用","76","588","神石宝箱","一般","0","0","",""
"第九大陆爆率.txt","通用","77","888","藏宝图碎片","一般","0","0","",""
"第九大陆爆率.txt","通用","78","300","酒糟","一般","0","0","",""
"第二大陆爆率.txt","通用","4","1","元宝[5]","好爆","0","0","",""
"第二大陆爆率.txt","通用","5","2","元宝[5]","好爆","0","0","",""
"第二大陆爆率.txt","通用","6","2","元宝[5]","好爆","0","0","",""
"第二大陆爆率.txt","通用","8","1","金币(小)","好爆","0","0","",""
"第二大陆爆率.txt","通用","9","20","金币(小)","好爆","0","0","",""
"第二大陆爆率.txt","通用","10","60","金币(中)","好爆","0","0","",""
"第二大陆爆率.txt","通用","11","888","金币(大)","一般","0","0","",""
"第二大陆爆率.txt","通用","48","58888","裂天","难爆","0","0","",""
"第二大陆爆率.txt","通用","49","58888","锁鳞","难爆","0","0","",""
"第二大陆爆率.txt","通用","50","2088","狱魔神","难爆","0","0","",""
"第二大陆爆率.txt","通用","51","2088","杀破狼","难爆","0","0","",""
"第二大陆爆率.txt","通用","52","2088","潜锋","难爆","0","0","",""
"第二大陆爆率.txt","通用","53","2088","￠破晓￠","难爆","0","0","",""
"第二大陆爆率.txt","通用","54","2088","笑傲天","难爆","0","0","",""
"第二大陆爆率.txt","通用","55","2088","酒醉黄龙","难爆","0","0","",""
"第二大陆爆率.txt","通用","56","2044","雷渊","难爆","0","0","",""
"第二大陆爆率.txt","通用","57","9632","飞霞","难爆","0","0","",""
"第二大陆爆率.txt","通用","58","9632","月痕","难爆","0","0","",""
"第二大陆爆率.txt","通用","61","188","黑日","一般","0","0","",""
"第二大陆爆率.txt","通用","62","188","不朽","一般","0","0","",""
"第二大陆爆率.txt","通用","63","188","血系结罗","一般","0","0","",""
"第二大陆爆率.txt","通用","64","188","湿婆业舞","一般","0","0","",""
"第二大陆爆率.txt","通用","65","188","王权","一般","0","0","",""
"第二大陆爆率.txt","通用","66","188","君焰","一般","0","0","",""
"第二大陆爆率.txt","通用","67","288","风王之瞳","一般","0","0","",""
"第二大陆爆率.txt","通用","68","288","轮回之力","一般","0","0","",""
"第二大陆爆率.txt","通用","69","288","自闭圆顿裹","一般","0","0","",""
"第二大陆爆率.txt","通用","70","288","怠惰の罪","一般","0","0","",""
"第二大陆爆率.txt","通用","71","488","弑序亲王","一般","0","0","",""
"第二大陆爆率.txt","通用","72","488","命运之轮","一般","0","0","",""
"第二大陆爆率.txt","通用","73","488","星空·道极","一般","0","0","",""
"第二大陆爆率.txt","通用","74","488","死之藤蔓","一般","0","0","",""
"第二大陆爆率.txt","通用","75","488","流明","一般","0","0","",""
"第二大陆爆率.txt","通用","76","488","旧日支配者","一般","0","0","",""
"第二大陆爆率.txt","通用","77","688","耶梦加得","一般","0","0","",""
"第二大陆爆率.txt","通用","78","688","尼德霍格","一般","0","0","",""
"第二大陆爆率.txt","通用","79","688","血の恩赐","一般","0","0","",""
"第二大陆爆率.txt","通用","80","688","黑炎牢狱","一般","0","0","",""
"第二大陆爆率.txt","通用","81","888","星辰神器","一般","0","0","",""
"第二大陆爆率.txt","通用","82","888","此下众生","一般","0","0","",""
"第二大陆爆率.txt","通用","83","888","此上无人","一般","0","0","",""
"第二大陆爆率.txt","通用","84","888","烟雨醉浮生","一般","0","0","",""
"第二大陆爆率.txt","通用","85","888","落花三千","一般","0","0","",""
"第二大陆爆率.txt","通用","86","888","流水无情","一般","0","0","",""
"第二大陆爆率.txt","通用","87","1288","世界树灵枝","难爆","0","0","",""
"第二大陆爆率.txt","通用","88","1288","午夜虹吸","难爆","0","0","",""
"第二大陆爆率.txt","通用","89","1288","王之蔑视","难爆","0","0","",""
"第二大陆爆率.txt","通用","90","1288","特修斯の魔","难爆","0","0","",""
"第二大陆爆率.txt","通用","92","388","狂·崆峒靴子","一般","0","0","",""
"第二大陆爆率.txt","通用","93","388","狂·崆峒腰带","一般","0","0","",""
"第二大陆爆率.txt","通用","94","388","狂·崆峒戒指","一般","0","0","",""
"第二大陆爆率.txt","通用","95","388","狂·崆峒手镯","一般","0","0","",""
"第二大陆爆率.txt","通用","96","388","狂·崆峒项链","一般","0","0","",""
"第二大陆爆率.txt","通用","97","388","狂·崆峒头盔","一般","0","0","",""
"第二大陆爆率.txt","通用","98","1288","暴·乾坤靴子","难爆","0","0","",""
"第二大陆爆率.txt","通用","99","1288","暴·乾坤腰带","难爆","0","0","",""
"第二大陆爆率.txt","通用","100","1288","暴·乾坤戒指","难爆","0","0","",""
"第二大陆爆率.txt","通用","101","1288","暴·乾坤手镯","难爆","0","0","",""
"第二大陆爆率.txt","通用","102","1288","暴·乾坤项链","难爆","0","0","",""
"第二大陆爆率.txt","通用","103","1288","暴·乾坤头盔","难爆","0","0","",""
"第二大陆爆率.txt","通用","104","3888","神·神龙靴子","难爆","0","0","",""
"第二大陆爆率.txt","通用","105","3888","神·神龙腰带","难爆","0","0","",""
"第二大陆爆率.txt","通用","106","3888","神·神龙戒指","难爆","0","0","",""
"第二大陆爆率.txt","通用","107","3888","神·神龙手镯","难爆","0","0","",""
"第二大陆爆率.txt","通用","108","3888","神·神龙项链","难爆","0","0","",""
"第二大陆爆率.txt","通用","109","3888","神·神龙头盔","难爆","0","0","",""
"第二大陆爆率.txt","通用","111","1888","雷霆幻","难爆","0","0","",""
"第二大陆爆率.txt","通用","112","1888","龙鳞震岳","难爆","0","0","",""
"第二大陆爆率.txt","通用","113","1888","啸风逐电","难爆","0","0","",""
"第二大陆爆率.txt","通用","114","1888","天罚雷击","难爆","0","0","",""
"第二大陆爆率.txt","通用","115","1888","烈焰焚天","难爆","0","0","",""
"第二大陆爆率.txt","通用","116","1888","霜雪之间","难爆","0","0","",""
"第二大陆爆率.txt","通用","117","1088","雪隐残锋","难爆","0","0","",""
"第二大陆爆率.txt","通用","118","1088","惊雷震世","难爆","0","0","",""
"第二大陆爆率.txt","通用","119","1088","烬海残光","难爆","0","0","",""
"第二大陆爆率.txt","通用","120","1088","苍穹寂灭","难爆","0","0","",""
"第二大陆爆率.txt","通用","121","1088","月华流影","难爆","0","0","",""
"第二大陆爆率.txt","通用","122","1088","傲霜孤","难爆","0","0","",""
"第二大陆爆率.txt","通用","123","1088","炽焰护腕","难爆","0","0","",""
"第二大陆爆率.txt","通用","124","1088","烈焰指环","难爆","0","0","",""
"第二大陆爆率.txt","通用","125","1088","王权圣戒","难爆","0","0","",""
"第二大陆爆率.txt","通用","126","1088","龙魂吊坠","难爆","0","0","",""
"第二大陆爆率.txt","通用","173","1000","修复轩辕剑材料A","一般","0","0","",""
"第二大陆爆率.txt","通用","174","2000","修复轩辕剑材料B","难爆","0","0","",""
"第二大陆爆率.txt","通用","175","3000","修复轩辕剑材料C","难爆","0","0","",""
"第二大陆爆率.txt","通用","176","100","修为丹（小）","好爆","0","0","",""
"第二大陆爆率.txt","通用","177","1000","修为丹（大）","一般","0","0","",""
"第二大陆爆率.txt","通用","178","88","强化石","好爆","0","0","",""
"第二大陆爆率.txt","通用","179","300","五行石","一般","0","0","",""
"第二大陆爆率.txt","通用","180","200","杀伐神石[小]|@bl_zyjhl5","有条件的爆","1","0","","bl_zyjhl5"
"第二大陆爆率.txt","通用","181","1555","杀伐神石[大]|@bl_zyjhl5","有条件的爆","1","0","","bl_zyjhl5"
"第二大陆爆率.txt","通用","182","38","称号卷轴","好爆","0","0","",""
"第二大陆爆率.txt","通用","184","88","书页","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","189","1","50W经验卷","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","190","1","50W经验卷","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","191","1","100W经验卷","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","192","1","100W经验卷","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","193","10","100W经验卷","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","194","25","200W经验卷","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","195","68","500W经验卷","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","196","158","1000W经验卷","一般","0","0","",""
"第二大陆爆率.txt","通用小怪","197","288","2000W经验卷","一般","0","0","",""
"第二大陆爆率.txt","通用小怪","198","588","5000W经验卷","一般","0","0","",""
"第二大陆爆率.txt","通用小怪","199","1588","1亿经验卷","难爆","0","0","",""
"第二大陆爆率.txt","通用小怪","201","6","好感度道具","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","205","8888","幻灵石","难爆","0","0","",""
"第二大陆爆率.txt","通用小怪","208","288","女儿红","一般","0","0","",""
"第二大陆爆率.txt","通用小怪","209","288","莲花白","一般","0","0","",""
"第二大陆爆率.txt","通用小怪","210","68","竹叶青","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","211","68","百花酿","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","212","68","八仙醉","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","215","58","殘魂必殺甲","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","216","58","殘魂必殺刃","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","217","5","殘魂神靴","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","218","5","殘魂神带","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","219","5","殘魂神戒","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","220","5","殘魂神镯","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","221","5","殘魂神链","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","222","5","殘魂神盔","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","224","86","黄金锁子甲","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","225","86","黄金霸王斩","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","254","122","狂王披风","一般","0","0","",""
"第二大陆爆率.txt","通用小怪","255","122","霸者神兵","一般","0","0","",""
"第二大陆爆率.txt","通用小怪","284","188","天使羽衣","一般","0","0","",""
"第二大陆爆率.txt","通用小怪","285","188","审判之刃","一般","0","0","",""
"第二大陆爆率.txt","通用小怪","315","58","毁天灭地甲","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","316","58","天崩地裂斩","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","317","28","毁灭の灵靴","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","318","28","毁灭の腰带","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","319","28","毁灭の影戒","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","320","28","毁灭の亡镯","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","321","28","毁灭の项链","好爆","0","0","",""
"第二大陆爆率.txt","通用小怪","322","28","毁灭の面罩","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","329","1","50W经验卷","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","330","1","50W经验卷","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","331","1","100W经验卷","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","332","1","100W经验卷","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","333","10","100W经验卷","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","334","25","200W经验卷","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","335","68","500W经验卷","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","336","158","1000W经验卷","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","337","288","2000W经验卷","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","338","588","5000W经验卷","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","339","1588","1亿经验卷","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","340","4588","2亿经验卷","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","341","15588","5亿经验卷","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","344","1","好感度道具","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","349","1","天工之锤","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","350","1","焚天石","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","351","1","天工之锤","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","352","1","焚天石","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","353","1","天工之锤","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","354","1","焚天石","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","356","6888","幻灵石","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","359","188","女儿红","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","360","188","莲花白","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","361","38","竹叶青","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","362","38","百花酿","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","363","38","八仙醉","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","365","58","殘魂必殺甲","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","366","58","殘魂必殺刃","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","367","5","殘魂神靴","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","368","5","殘魂神带","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","369","5","殘魂神戒","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","370","5","殘魂神镯","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","371","5","殘魂神链","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","372","5","殘魂神盔","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","373","58","殘魂必殺甲","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","374","58","殘魂必殺刃","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","375","5","殘魂神靴","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","376","5","殘魂神带","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","377","5","殘魂神戒","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","378","5","殘魂神镯","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","379","5","殘魂神链","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","380","5","殘魂神盔","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","381","58","殘魂必殺甲","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","382","58","殘魂必殺刃","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","383","5","殘魂神靴","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","384","5","殘魂神带","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","385","5","殘魂神戒","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","386","5","殘魂神镯","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","387","5","殘魂神链","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","388","5","殘魂神盔","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","389","86","黄金锁子甲","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","390","86","黄金霸王斩","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","391","10","黄金靴子","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","392","10","黄金腰带","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","393","10","黄金瞬影戒","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","394","10","黄金银河护手","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","395","10","黄金冥王链","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","396","10","黄金幽灵盔","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","397","122","狂王披风","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","398","122","霸者神兵","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","399","20","震天靴子","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","400","20","震天腰带","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","401","20","震天圣戒","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","402","20","震天护手","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","403","20","震天铃铛","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","404","20","震天头盔","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","405","188","天使羽衣","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","406","188","审判之刃","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","407","38","天使神靴","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","408","38","天使腰带","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","409","38","天使圣戒","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","410","38","天使旭日手","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","411","38","天使如意链","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","412","38","天使宝冠","好爆","0","0","",""
"第二大陆爆率.txt","通用中怪","413","258","毁天灭地甲","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","414","258","天崩地裂斩","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","415","128","毁灭の灵靴","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","416","128","毁灭の腰带","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","417","128","毁灭の影戒","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","418","128","毁灭の亡镯","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","419","128","毁灭の项链","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","420","128","毁灭の面罩","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","421","318","神·战甲","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","422","318","神·暴风","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","423","168","神·破灭神靴","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","424","168","神·主宰仙带","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","425","168","神·创世指","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","426","168","神·毁灭镯","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","427","168","神·皎洁月","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","428","168","神·魔王盔","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","429","318","圣·战甲","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","430","318","圣·暴风","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","431","168","圣·皇天靴","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","432","168","圣·皇天带","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","433","168","圣·毁苍生","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","434","168","圣·灭苍穹","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","435","168","圣·飞仙链","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","436","168","圣·破九天","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","438","58888","裂天","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","439","58888","锁鳞","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","440","888","龙吟风","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","441","888","雁南飞","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","442","888","金乌映日","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","443","888","云影缥缈","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","444","888","清君侧","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","445","4088","断情遗世","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","446","4088","流光仙索","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","447","4088","夜魇天冕","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","448","4088","踏风追电","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","449","8888","鸿蒙初启","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","450","68888","浮生梦痕","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","451","188","黑日","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","452","188","不朽","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","453","188","血系结罗","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","454","188","湿婆业舞","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","455","188","王权","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","456","188","君焰","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","457","288","风王之瞳","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","458","288","轮回之力","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","459","288","自闭圆顿裹","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","460","288","怠惰の罪","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","461","488","弑序亲王","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","462","488","命运之轮","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","463","488","星空·道极","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","464","488","死之藤蔓","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","465","488","流明","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","466","488","旧日支配者","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","467","688","耶梦加得","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","468","688","尼德霍格","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","469","688","血の恩赐","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","470","688","黑炎牢狱","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","471","888","星辰神器","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","472","888","此下众生","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","473","888","此上无人","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","474","888","烟雨醉浮生","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","475","888","落花三千","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","476","888","流水无情","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","477","1288","世界树灵枝","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","478","1288","午夜虹吸","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","479","1288","王之蔑视","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","480","1288","特修斯の魔","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","481","388","狂·崆峒靴子","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","482","388","狂·崆峒腰带","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","483","388","狂·崆峒戒指","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","484","388","狂·崆峒手镯","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","485","388","狂·崆峒项链","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","486","388","狂·崆峒头盔","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","487","1288","暴·乾坤靴子","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","488","1288","暴·乾坤腰带","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","489","1288","暴·乾坤戒指","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","490","1288","暴·乾坤手镯","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","491","1288","暴·乾坤项链","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","492","1288","暴·乾坤头盔","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","493","3888","神·神龙靴子","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","494","3888","神·神龙腰带","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","495","3888","神·神龙戒指","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","496","3888","神·神龙手镯","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","497","3888","神·神龙项链","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","498","3888","神·神龙头盔","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","499","999","雷霆幻","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","500","999","龙鳞震岳","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","501","999","啸风逐电","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","502","999","天罚雷击","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","503","999","烈焰焚天","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","504","999","霜雪之间","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","505","788","雪隐残锋","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","506","788","惊雷震世","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","507","788","烬海残光","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","508","788","苍穹寂灭","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","509","788","月华流影","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","510","788","傲霜孤","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","511","788","炽焰护腕","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","512","788","烈焰指环","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","513","788","王权圣戒","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","514","788","龙魂吊坠","一般","0","0","",""
"第二大陆爆率.txt","通用中怪","553","288888","猪脑过载","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","554","688888","魔法盾","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","555","288888","护体神盾","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","556","15988888","玄武震天尊","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","557","15988888","致命节奏","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","558","15988888","熱翔","难爆","0","0","",""
"第二大陆爆率.txt","通用中怪","559","15988888","东皇钟魂","难爆","0","0","",""
